time_s,state,jp_1,jp_2,jp_3,jp_4,jp_5,jp_6,jp_7,jv_1,jv_2,jv_3,jv_4,jv_5,jv_6,jv_7,tgt_1,tgt_2,tgt_3,tgt_4,tgt_5,tgt_6,tgt_7,ball_x,ball_y,ball_z,ball_vx,ball_vy,ball_vz,racket_x,racket_y,racket_z,phase,phase_speed,motion_id
0.3885,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.4086,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.4285,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.4485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.4685,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.4884,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.5085,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.5285,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.5485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.5685,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.5886,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.6087,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.6286,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.6484,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0220,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.6685,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0220,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.6884,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.7085,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.7286,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.7485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.7685,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.7886,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.8087,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.8286,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.8485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.8685,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.8885,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.9087,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
0.9285,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.9485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.9685,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
0.9885,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.0084,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.0285,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.0485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0059,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.0685,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.0885,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.1085,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.1285,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.1485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.1685,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0220,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.1887,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.2084,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.2285,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0220,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.2484,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.2694,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.2886,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.3086,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.3285,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0220,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.3485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.3685,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.3884,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.4086,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.4285,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0059,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.4485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.4685,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.4885,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.5087,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.5286,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
1.5485,0,1.75269,-0.76505,-1.87209,1.45094,0.19932,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1032,0.0000,1.0000,0
1.5685,0,1.75269,-0.76505,-1.87209,1.45094,0.19894,-0.83104,1.04124,-0.0020,-0.0020,-0.0020,-0.0020,-0.0073,-0.0073,-0.0073,1.76900,-0.76200,-1.86300,1.44500,0.20600,-0.82700,1.04300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3270,0.0644,1.1033,0.0000,1.0000,0
